,Model,Label,location,energyscore,it
356,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.66455654358799,59
357,MOBS_NEU-GLEAM_FLU,Scenario D,US,22.90462242827816,59
358,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.46129336861037,59
359,MOBS_NEU-GLEAM_FLU,Scenario F,US,27.19759068707144,59
360,MOBS_NEU-GLEAM_FLU,Scenario A,US,22.100376364956713,60
361,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.736870822420613,60
362,MOBS_NEU-GLEAM_FLU,Scenario C,US,24.789564939031088,60
363,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.818338436481316,60
364,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.715057085230452,60
365,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.952547503113117,60
366,MOBS_NEU-GLEAM_FLU,Scenario A,US,22.114043135321346,61
367,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.77886101250117,61
368,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.74100135705548,61
369,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.67738065069265,61
370,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.61532009597112,61
371,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.576496738926938,61
372,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.862061308965508,62
373,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.943655597186755,62
374,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.172259308247796,62
375,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.74732072614913,62
376,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.47471717647746,62
377,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.13908842184033,62
378,MOBS_NEU-GLEAM_FLU,Scenario A,US,22.003770569990632,63
379,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.404651924409276,63
380,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.61317666923311,63
381,MOBS_NEU-GLEAM_FLU,Scenario D,US,24.250505002143075,63
382,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.484025823693923,63
383,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.77124935328009,63
384,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.790249694381693,64
385,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.351343842829703,64
386,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.327724859213664,64
387,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.203499875475284,64
388,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.920828955608343,64
389,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.52691367947472,64
390,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.384368159077226,65
391,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.987557716417225,65
392,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.053380107995373,65
393,MOBS_NEU-GLEAM_FLU,Scenario D,US,24.48676482618559,65
394,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.65435411940246,65
395,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.439580672019307,65
396,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.572569031646726,66
397,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.461473011295855,66
398,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.672365414648862,66
399,MOBS_NEU-GLEAM_FLU,Scenario D,US,24.451561145208938,66
400,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.982106875321048,66
401,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.856709459232437,66
402,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.111336919429768,67
403,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.91409689828475,67
404,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.20846395680496,67
405,MOBS_NEU-GLEAM_FLU,Scenario D,US,24.095911554453465,67
406,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.176145745058086,67
407,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.85451338859693,67
408,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.240036783729007,68
409,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.676589297860904,68
410,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.772691397654302,68
411,MOBS_NEU-GLEAM_FLU,Scenario D,US,24.37671555684484,68
412,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.528685438795407,68
413,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.769312042777106,68
414,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.91083707352575,69
415,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.719518583426943,69
416,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.75027068810595,69
417,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.135883047727926,69
418,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.960696713097406,69
419,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.204044201771172,69
420,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.93869388028413,70
421,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.98662548416494,70
422,MOBS_NEU-GLEAM_FLU,Scenario C,US,24.151561121492676,70
423,MOBS_NEU-GLEAM_FLU,Scenario D,US,22.699352735429223,70
424,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.689323201602896,70
425,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.044361516605264,70
426,MOBS_NEU-GLEAM_FLU,Scenario A,US,20.804653111427506,71
427,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.281888456019132,71
428,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.146484356671415,71
429,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.193731816566295,71
430,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.22573818078566,71
431,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.33070108053941,71
432,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.760249295945528,72
433,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.60268474921781,72
434,MOBS_NEU-GLEAM_FLU,Scenario C,US,26.28359347686546,72
435,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.386349790908465,72
436,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.63202031393124,72
437,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.25173569251595,72
438,MOBS_NEU-GLEAM_FLU,Scenario A,US,22.16265553270787,73
439,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.88271332364161,73
440,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.470931546509856,73
441,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.253107752523523,73
442,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.658483533414813,73
443,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.609658487413263,73
444,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.67308369813879,74
445,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.746887530911533,74
446,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.6190377627891,74
447,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.83805212200196,74
448,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.415293245153514,74
449,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.017190953144436,74
450,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.92196468909613,75
451,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.548684434217407,75
452,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.295854531498932,75
453,MOBS_NEU-GLEAM_FLU,Scenario D,US,24.34759931057035,75
454,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.98711227352284,75
455,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.90228276799818,75
456,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.980152000048403,76
457,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.711285230226967,76
458,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.056044916008325,76
459,MOBS_NEU-GLEAM_FLU,Scenario D,US,24.502864820867753,76
460,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.77328364670309,76
461,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.111583075084226,76
462,MOBS_NEU-GLEAM_FLU,Scenario A,US,22.656996696343054,77
463,MOBS_NEU-GLEAM_FLU,Scenario B,US,22.339598413405568,77
464,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.27976130246665,77
465,MOBS_NEU-GLEAM_FLU,Scenario D,US,24.342210123987364,77
466,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.416914078360268,77
467,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.581443478563543,77
468,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.703214953551942,78
469,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.41998018745405,78
470,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.00741731557462,78
471,MOBS_NEU-GLEAM_FLU,Scenario D,US,24.610318721373186,78
472,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.31011596984842,78
473,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.665173920442403,78
474,MOBS_NEU-GLEAM_FLU,Scenario A,US,22.536578420025652,79
475,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.71831127377431,79
476,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.154203476388034,79
477,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.632307818654414,79
478,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.677012620869064,79
479,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.209343335425782,79
480,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.665092449279346,80
481,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.616499345663993,80
482,MOBS_NEU-GLEAM_FLU,Scenario C,US,24.86815315118692,80
483,MOBS_NEU-GLEAM_FLU,Scenario D,US,24.201541494694624,80
484,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.111210507815745,80
485,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.743247077431914,80
486,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.18466967583725,81
487,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.749926404743682,81
488,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.501534429954674,81
489,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.68392220066851,81
490,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.240922373075524,81
491,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.465196620674728,81
492,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.097734622729405,82
493,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.785746015909368,82
494,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.774425170252165,82
495,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.431239201645667,82
496,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.061663724446543,82
497,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.715081351301645,82
498,MOBS_NEU-GLEAM_FLU,Scenario A,US,22.0738721355555,83
499,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.377489625985277,83
500,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.56601226790896,83
501,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.306874914912918,83
502,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.25978312858893,83
503,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.28765968102301,83
504,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.26504762799956,84
505,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.42476077607263,84
506,MOBS_NEU-GLEAM_FLU,Scenario C,US,24.615331020553896,84
507,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.00678009582055,84
508,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.486119306408675,84
509,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.423289668658537,84
510,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.679091337430744,85
511,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.508760683312097,85
512,MOBS_NEU-GLEAM_FLU,Scenario C,US,24.50616479393838,85
513,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.412209955813847,85
514,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.18618460696562,85
515,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.89168639969322,85
516,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.59209050148005,86
517,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.758309622831156,86
518,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.258329706726617,86
519,MOBS_NEU-GLEAM_FLU,Scenario D,US,24.415404599177172,86
520,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.27773835480861,86
521,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.294581297548497,86
522,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.77624377176189,87
523,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.41225597325724,87
524,MOBS_NEU-GLEAM_FLU,Scenario C,US,24.969942533954043,87
525,MOBS_NEU-GLEAM_FLU,Scenario D,US,24.295676324869156,87
526,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.082369047785292,87
527,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.72778671420528,87
528,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.280573813835417,88
529,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.216978346299804,88
530,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.34772086039239,88
531,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.1658585033221,88
532,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.94214666337186,88
533,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.00813677637955,88
534,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.42504207719871,89
535,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.581371389857267,89
536,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.452671798464273,89
537,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.834280935235782,89
538,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.473395421355892,89
539,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.06808365189747,89
540,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.4115087665309,90
541,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.41396048884164,90
542,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.641958054208438,90
543,MOBS_NEU-GLEAM_FLU,Scenario D,US,24.889317192418392,90
544,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.37210010045913,90
545,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.395917301337377,90
546,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.84741454321339,91
547,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.55468091888585,91
548,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.783694023101333,91
549,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.227616767105463,91
550,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.9210103833038,91
551,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.813236541520606,91
552,MOBS_NEU-GLEAM_FLU,Scenario A,US,20.845110539451944,92
553,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.667051949074228,92
554,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.83996668806953,92
555,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.82510799915925,92
556,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.08669669598929,92
557,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.73620239522881,92
558,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.61128177010556,93
559,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.305183209118002,93
560,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.051625788850313,93
561,MOBS_NEU-GLEAM_FLU,Scenario D,US,24.365406058868803,93
562,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.25264304546771,93
563,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.96561465842167,93
564,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.10409639530819,94
565,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.691603598125802,94
566,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.47316704063184,94
567,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.820652312595744,94
568,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.926935321660537,94
569,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.54502850412794,94
570,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.7764889002257,95
571,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.480930135014805,95
572,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.863066773516795,95
573,MOBS_NEU-GLEAM_FLU,Scenario D,US,24.235577087973162,95
574,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.41630899505181,95
575,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.537037647083004,95
576,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.29840876039773,96
577,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.46129171065755,96
578,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.18730674248436,96
579,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.59284276763504,96
580,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.11148161300625,96
581,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.669629909532393,96
582,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.448657413393075,97
583,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.52753710250564,97
584,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.726960130580192,97
585,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.945373182223154,97
586,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.068228642088954,97
587,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.31482406648296,97
588,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.569355035871613,98
589,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.702926939560538,98
590,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.558708577007135,98
591,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.344595233378012,98
592,MOBS_NEU-GLEAM_FLU,Scenario E,US,27.397605980404528,98
593,MOBS_NEU-GLEAM_FLU,Scenario F,US,25.745042587870056,98
594,MOBS_NEU-GLEAM_FLU,Scenario A,US,21.771789766696873,99
595,MOBS_NEU-GLEAM_FLU,Scenario B,US,21.445906463597154,99
596,MOBS_NEU-GLEAM_FLU,Scenario C,US,25.637189023548228,99
597,MOBS_NEU-GLEAM_FLU,Scenario D,US,23.680181904956008,99
598,MOBS_NEU-GLEAM_FLU,Scenario E,US,26.315537957517776,99
599,MOBS_NEU-GLEAM_FLU,Scenario F,US,26.608203714090262,99
